Date,Open_T0,High_T0,Low_T0,Close_T0,AdjClose_T0,IncClose_T10,Increase,Volume_T0,Day,Month,Week,Open_S1,High_S1,Low_S1,Close_S1,AdjClose_S1,Volume_S1,Open_S2,High_S2,Low_S2,Close_S2,AdjClose_S2,Volume_S2,Open_S3,High_S3,Low_S3,Close_S3,AdjClose_S3,Volume_S3,Open_C1,High_C1,Low_C1,Close_C1,AdjClose_C1,Volume_C1,Open_C2,High_C2,Low_C2,Close_C2,AdjClose_C2,Volume_C2,Open_C3,High_C3,Low_C3,Close_C3,AdjClose_C3,Volume_C3
2018-05-30,568.049988,581.5,567.549988,577.900024,553.316589,1.004432168,1,6201888,Wed,5,22,290.899994,292.399994,286.25,288.950012,288.950012,777993,906,919,897.200012,913.599976,901.310974,1911011,319.269012,323.806,317.197998,321.338989,296.258911,56990,328.799988,333.899994,328.049988,332.549988,315.68692,3841174,230.100006,236.399994,230.100006,234,234,4059401,76.400002,78.5,74.800003,77.800003,76.578651,16141703
2018-05-31,584,587.299988,572.049988,575.650024,551.162354,0.996106593,0,6652510,Thu,5,22,290.799988,291.149994,282,282.899994,282.899994,1137096,918.700012,924,890.150024,900.099976,887.992554,4903734,324.489014,328.630005,322.881012,325.92099,300.483307,238920,332,337.200012,329.600006,331.899994,315.069885,6771065,235.949997,236.5,227.300003,229.550003,229.550003,6193783,79.650002,80,75.599998,75.949997,74.75769,26942353
2018-06-01,570,579.599976,556.299988,560.650024,536.800415,0.9739425009,0,9249666,Fri,6,22,286.649994,290.5,283.399994,287.200012,287.200012,1259799,907.5,912.349976,898,900,887.893982,1392273,328.717987,329.092987,323.013,323.937988,298.65506,153090,332.100006,337.600006,327.649994,331.899994,315.069885,5033181,228.800003,236,224.850006,226.600006,226.600006,6707926,75.5,76.949997,71.050003,72.25,71.115776,24478761
2018-06-04,564.049988,572.5,560.299988,566.150024,542.066467,1.009810041,1,8742527,Mon,6,23,291.600006,294.799988,286.100006,286.649994,286.649994,791666,906,907.950012,881.599976,885.349976,873.440979,1529852,320.787994,325.414001,319.510986,322.770996,297.579163,82730,332,334.75,330,331.850006,315.02243,2301143,229.300003,232.5,225.199997,229.949997,229.949997,6009025,73.900002,76.199997,72.5,75.5,74.314758,24106642
2018-06-05,566.799988,574.900024,560.599976,572.099976,547.763306,1.010509497,1,4688204,Tue,6,23,286,288.299988,283.700012,285.350006,285.350006,526276,885,886.450012,858.200012,863.950012,852.328857,2948255,322.044006,322.197998,312.109985,319.489014,294.553314,51878,333.100006,333.600006,325.5,329.100006,312.411896,2804584,229.350006,230.449997,221.600006,228.350006,228.350006,5634007,74.849998,76.400002,74,75.699997,74.511612,15835111
2018-06-06,574.450012,581.700012,569.200012,579.75,555.087952,1.013371831,1,4445305,Wed,6,23,286.049988,296.700012,285.549988,295.5,295.5,1272388,860.099976,904,853.299988,899.450012,887.351379,2854320,319.643005,322.990997,317.881012,321.64801,296.543823,25700,329,339.100006,328.049988,338,320.860565,3148197,229.800003,237.399994,226.899994,234.899994,234.899994,6708647,75.699997,77.5,75.199997,77.300003,76.086502,14758010
2018-06-07,582.099976,603.900024,581.900024,602.099976,576.487122,1.038551058,1,9279353,Thu,6,23,297,306.450012,295.600006,305.299988,305.299988,1363470,902.099976,906.700012,884.200012,887.150024,875.216858,2875636,320.282013,326.911987,318.519989,325.789001,300.361603,54359,339.600006,346.5,339.5,343.5,326.081696,3295739,237,247.350006,237,244.550003,244.550003,8735726,77.800003,83.25,77.550003,82.800003,81.50016,35460076
2018-06-08,599,608.200012,592,600.5,574.955261,0.9973426739,0,8386078,Fri,6,23,306.799988,315,302.600006,310.049988,310.049988,1468816,887.150024,898,880.400024,896,883.947754,1672490,323.365997,327.639008,322.220001,325.589996,300.178131,271616,343.299988,344.299988,339,343.25,325.84436,2138252,241.649994,244.899994,238.25,240.949997,240.949997,4174159,82.5,84.349998,80.849998,83.849998,82.533669,33468439
2018-06-11,601.049988,605.5,586.25,588.650024,563.609314,0.9802664846,0,5151101,Mon,6,24,311.799988,313.899994,307.049988,309.850006,309.850006,1007575,897,914,896,903.349976,891.198914,2032601,326.229004,329.973999,321.625,322.639008,297.457489,227010,343.75,345.899994,340.350006,340.950012,323.661011,1886702,242.199997,245.25,241,241.850006,241.850006,3018819,84.199997,87,83.550003,86.599998,85.240501,23476694
2018-06-12,586.950012,588.75,577.200012,580,555.327271,0.9853053195,0,8588935,Tue,6,24,310,313.5,307.100006,308,308,497309,903.450012,911,901.099976,904.700012,892.530762,1426736,325.127991,329.401001,320.700012,327.924988,302.330902,61852,341.399994,345.5,338.5,341.350006,324.04071,4463946,241.5,247.949997,238.100006,246.699997,246.699997,5556963,87,90.800003,85.099998,89.300003,87.898117,39145746
2018-06-13,579.599976,583.799988,566,567.599976,543.454712,0.9786206483,0,9060032,Wed,6,24,308.200012,311,307,308.149994,308.149994,519926,906.700012,926.799988,905,918.150024,905.799805,2933810,326.779999,327.330994,322.770996,326.537994,301.052155,292272,342,345.5,339.100006,343,325.607056,3827972,247.199997,249.350006,244.300003,245.899994,245.899994,3517744,89,91.099998,87.550003,87.900002,86.520096,26560260
2018-06-14,567,574.799988,561,569.549988,545.321777,1.003435539,1,7482514,Mon,6,24,308.450012,309.700012,303.899994,305.75,305.75,464091,918.150024,921.349976,903.25,905.25,893.073303,2004165,324.687012,326.890015,323.365997,325.855011,300.422485,24896,342,343.850006,336.799988,339.049988,321.8573,2262462,246,250.899994,242.800003,243.600006,243.600006,4974089,87.349998,88.699997,85.550003,86.349998,84.994423,25258386
2018-06-15,571.200012,574.799988,562,566,541.922791,0.99376703,0,6208764,Tue,6,24,306,307.75,300.75,303.200012,303.200012,470004,910.799988,916.900024,898.5,903.450012,891.297546,2364375,323.717987,327.770996,321.868011,325.018005,299.650787,307997,336.100006,341.549988,331.649994,332.549988,315.68692,4407383,243.800003,244.699997,231.149994,234,234,6764385,86.300003,87.650002,84.050003,85.550003,84.206985,18465060
2018-06-18,563,563.450012,547.299988,558.5,534.741882,0.9867491166,0,10566965,Wed,6,25,303.549988,310.799988,302.049988,308.75,308.75,681093,904,905.25,891.700012,897.700012,885.624939,1309586,325.811005,327.72699,321.625,323.234009,298.006042,181926,331.799988,331.950012,322.149994,327.149994,310.56076,3093377,232.5,233.449997,224.350006,229.550003,229.550003,6292763,85.650002,87.300003,83.5,86.949997,85.584999,15777407
2018-06-19,558,565.599976,549.450012,555,531.390747,0.993733214,0,9452190,Thu,6,25,309,312.649994,303.450012,304.649994,304.649994,834498,896,896.450012,886,889,877.041931,1833168,321.64801,322.484985,317.197998,318.652008,293.781647,63173,325.25,331.350006,323,327.5,310.893005,3902633,227,232.300003,218.149994,222.350006,222.350006,9624075,86.75,88.150002,82.650002,83.199997,81.893875,24312033
2018-06-20,556.25,565.900024,553.299988,563.25,539.289795,1.014864865,1,6610703,Fri,6,25,304.700012,308.299988,304,305.600006,305.600006,427023,892,897,880.5,888.349976,876.400696,1850681,318.476013,323.166992,315.634003,321.382996,296.299469,33912,326.049988,336.149994,326.049988,335.149994,318.155121,4389564,224.100006,232.050003,222.25,230.399994,230.399994,7411278,83.150002,84.75,82.75,84.449997,83.124252,17349352
2018-06-21,568.950012,568.950012,556.099976,557.75,534.023743,0.9902352419,0,8465198,Mon,6,25,306.200012,308.549988,305.549988,306.549988,306.549988,299929,894,894.799988,866,868.400024,856.718994,1274479,320.634003,325.811005,319.223999,320.458008,295.446686,43234,337,337.450012,331.549988,332.850006,315.971741,3111133,231.449997,231.449997,224.350006,225.149994,225.149994,6496163,84.949997,85.25,82.25,82.449997,81.155647,12169547
2018-06-22,560.400024,564.599976,556.099976,561.849976,537.949341,1.007350921,1,6247845,Tue,6,25,308.450012,308.899994,303.200012,308.149994,308.149994,400433,870.700012,881.75,859,877.549988,865.745911,2183928,319.841003,319.841003,315.876007,316.977997,292.238281,85608,332.399994,338.350006,331.850006,336.950012,319.863831,3641907,226,231.899994,223.399994,230.899994,230.899994,6886797,82.5,84.199997,82.050003,83.900002,82.582886,12473728
2018-06-25,559.799988,564.799988,556.349976,558.599976,534.837585,0.9942155377,0,3899261,Wed,6,26,308.149994,308.149994,288,289.850006,289.850006,1375019,878,885.299988,862,864,852.378235,1217765,321.602997,321.602997,314.730988,316.053009,291.385498,57412,336.850006,338.450012,330,332.100006,315.259766,2725937,228.949997,232.350006,225.199997,226.050003,226.050003,3881913,83.550003,84.300003,81.550003,82.050003,80.761932,9125610
2018-06-26,558.349976,559.900024,538.25,549.5,526.124756,0.9837093154,0,10207582,Thu,6,26,289.700012,289.700012,275.399994,277.350006,277.350006,2005780,863.900024,874.5,862,872.150024,860.418579,1801638,313.144989,314.46701,307.967987,311.713013,287.384247,56874,329.649994,330.200012,321.549988,322.850006,306.478821,3431872,225,226.649994,220.100006,223.300003,223.300003,4419600,81.849998,82.550003,80.25,81.75,80.466637,13124032
2018-06-27,551.700012,552.5,539.099976,543.200012,520.092712,0.9885350537,0,5654150,Fri,6,26,279,279.5,270.100006,271.200012,271.200012,1308895,872,879.5,867,869.650024,857.952209,2037781,314.994995,314.994995,309.268005,311.404999,287.10025,49100,324.450012,324.5,316.799988,318.299988,302.159515,3615558,224.25,225.5,210.199997,213.100006,213.100006,6208538,81.949997,82.150002,78.400002,80.400002,79.137833,11322802
2018-06-28,545,556.5,544,548.450012,525.119385,1.009664948,1,8655978,Mon,6,26,271.200012,272.450012,262.5,263.899994,263.899994,1266377,868,868,830,836.349976,825.100098,9824968,308.431,309.709015,301.492004,304.421997,280.662262,79171,317.799988,324.399994,313.899994,322.399994,306.051666,4474045,212.100006,215.699997,208.550003,209.899994,209.899994,5816291,80.199997,81.800003,79.5,81.050003,79.777634,13524050
2018-06-29,551.950012,569.799988,551.049988,567.75,543.598389,1.035190058,1,9477384,Tue,6,26,265,270.5,263,269.299988,269.299988,1674053,826.049988,881.799988,826.049988,878.5,866.683167,4960179,305.721985,308.826996,302.307007,307.638,283.627258,34772,325,328.299988,322.75,326.799988,310.228485,4176390,212,226.199997,212,223.050003,223.050003,7614771,81.449997,84.150002,81.449997,83,81.697014,14327798
2018-07-02,575.950012,586.5,556.25,560.5,536.656799,0.987230295,0,15763048,Wed,7,27,276,277,266.100006,267.25,267.25,1208787,883.099976,906.900024,870.150024,897.400024,885.329041,3353006,315.876007,315.876007,300.192993,304.839996,281.047668,46176,327,328.75,311.5,313.399994,297.507996,3579844,223,223.149994,203.149994,206.949997,206.949997,16930391,83.099998,83.199997,78.599998,80.199997,78.940971,12184278
2018-07-03,561.950012,572.400024,553.450012,566,541.922791,1.009812667,1,11236177,Thu,7,27,268.100006,272,267.549988,269.5,269.5,1812909,890.200012,902.799988,883.799988,893.200012,881.185486,2770123,300.015991,316.515015,300.015991,309.88501,285.698914,115714,313.399994,314.799988,306,311.700012,295.894226,5355915,205.699997,212.899994,205.550003,208.649994,208.649994,10071955,79.900002,81.599998,79.050003,80.5,79.236259,9587521
2018-07-04,567.400024,573.400024,559.549988,571.099976,546.805847,1.009010558,1,6862947,Fri,7,27,269.600006,271.399994,265.799988,267,267,776527,893.25,899.349976,882.5,886.549988,874.624878,1104449,316.27301,316.27301,304.024994,305.479004,281.63678,433701,312.5,315.299988,308.5,312.149994,296.321411,3838343,209.899994,217.899994,206.5,216.449997,216.449997,11075743,80.5,81.300003,78.800003,80.300003,79.039406,11497091
2018-07-05,565,565,552,553.299988,539.204529,0.9688320981,0,6013653,Mon,7,27,264,264,252.550003,261.5,261.5,1464421,869.599976,870.75,833.25,838,826.727905,6128988,306.867004,306.867004,301.140015,305.259003,281.43396,66276,312,313,308,310.450012,294.707642,4048889,214.949997,214.949997,210.100006,211.850006,211.850006,5707784,80.300003,80.300003,78.099998,78.599998,77.366089,9006670
2018-07-06,550,564.25,546.349976,553.5,539.399475,1.000361489,1,6614783,Tue,7,27,261.600006,273,261.600006,271.149994,271.149994,1277833,838,848.5,813,829.650024,818.490234,6884175,301.800995,309.553986,301.800995,308.959991,284.846069,31576,307,312.899994,300.700012,308.549988,295.954529,5087790,210,221.649994,208.5,215.649994,215.649994,8877198,78.599998,81.5,78,80.449997,79.187042,12298564
2018-07-09,563.700012,565.75,554.75,555.599976,541.445923,1.003793995,1,7443751,Wed,7,28,273.5,276.899994,272.399994,273.350006,273.350006,767978,834.900024,836.299988,817.650024,821.799988,810.74585,4098360,316.316986,316.316986,310.743988,313.937988,289.435547,212855,312,314.25,310.100006,312.799988,303.175293,1833981,218.050003,224.399994,218.050003,221.25,221.25,7647949,82,82.400002,81.199997,81.550003,80.269783,10140958
2018-07-10,559,571,556.900024,568.650024,554.163574,1.023488208,1,10004905,Mon,7,28,276.799988,276.899994,273.200012,275.399994,275.399994,464022,823,840,822.400024,832.849976,821.647217,2670508,314.907013,320.149994,311.669006,313.519012,289.049286,45981,312,318.200012,312,317.450012,307.68222,4072677,222.899994,229.300003,221.050003,226.850006,226.850006,8438858,82,83.550003,80.900002,81.150002,79.87606,15730993
2018-07-11,565.700012,565.700012,554.150024,555.700012,541.543457,0.977226745,0,6111245,Tue,7,28,277,277.100006,267.200012,267.850006,267.850006,701287,833.150024,833.150024,805.599976,809.5,798.611267,2909483,313.519012,315.700012,308.431,311.338989,287.039398,79418,316.350006,316.350006,310.5,313.350006,303.708374,4560851,225.100006,225.100006,215.600006,217.75,217.75,7677024,80.949997,80.949997,77.099998,77.400002,76.184929,16423717
2018-07-12,560,567.900024,553.150024,555.200012,541.056152,0.999100234,0,8443988,Wed,7,28,269.950012,271.899994,265.5,266.5,266.5,714458,816.349976,823.25,804,808.450012,797.575439,2832418,312.881012,315.656006,312.286011,314.114014,289.597839,56731,314.899994,320.700012,312.700012,317.100006,307.342987,3468456,220.949997,227.5,217.699997,218.899994,218.899994,9370250,78.400002,79.150002,74.150002,74.650002,73.478104,21446886
2018-07-13,559.349976,562,553,558.599976,544.369507,1.006123854,1,5579129,Thu,7,28,267.799988,269.299988,263.299988,264.149994,264.149994,636806,813,842,799.650024,838.700012,827.418518,4995028,318.959991,318.959991,310.259003,311.029999,286.754517,529265,318,320.200012,314.25,316.25,306.519135,3079114,221.5,222.899994,199.199997,206.100006,206.100006,24442380,75.599998,75.900002,74,74.800003,73.625748,14276882
2018-07-16,559.700012,559.900024,517.049988,519.25,506.022003,0.9295560729,0,11159885,Fri,7,29,261.149994,261.799988,250.75,251.550003,251.550003,1599394,839,844.099976,816.099976,831.200012,820.019409,3256321,303.100006,303.100006,293.848999,294.686005,281.647003,559479,316.200012,318.5,306.5,307.649994,298.183746,2316253,206.899994,206.899994,193.25,196,196,13866732,74.550003,74.900002,70.699997,70.949997,69.836182,9378133
2018-07-17,522,535.700012,513,532.349976,518.788269,1.025228649,1,10792706,Mon,7,29,254.399994,259,252.300003,257.600006,257.600006,1429516,831.400024,855.200012,826,845.150024,833.781799,2849218,294.509003,302.218994,291.645996,301.294006,287.962616,196805,305,309.600006,302.200012,307.399994,297.941467,4813085,196.5,203,190.350006,199,199,13688755,71.25,73.849998,70.449997,72.900002,71.755569,11383896
2018-07-18,536,536.950012,501,504.25,491.404114,0.9472152207,0,16451209,Tue,7,29,259.899994,259.899994,247.550003,251.949997,251.949997,803100,848,856.099976,838.099976,846.200012,834.817627,2660188,303.980988,304.817993,292.416992,294.200989,281.183441,44276,309.700012,310.649994,293.549988,296.200012,287.08609,4530592,201.050003,202.25,184.600006,186.199997,186.199997,10116593,73.400002,73.650002,69.849998,71.099998,69.983826,12893598
2018-07-19,508,513.400024,493,498.649994,485.946777,0.9888943857,0,16808651,Wed,7,29,253.800003,257.75,251.350006,252.449997,252.449997,638977,851.900024,874.799988,847.049988,869.849976,858.149536,3924410,291.645996,297.505005,288.605988,292.658997,279.709656,1046213,297,310.25,294.5,303.600006,294.258362,6510032,186,192.350006,177.25,182.75,182.75,22434972,71.449997,73.300003,70.349998,71.449997,70.328331,11767775
2018-07-20,499,505.75,495,503.200012,490.38089,1.009124673,1,7261409,Thu,7,29,252.449997,254,251.199997,253.399994,253.399994,410202,869,876.599976,857.400024,860.400024,848.826599,2048572,293.011993,295.324005,290.082001,290.699005,277.836395,155139,304.5,307.25,299.600006,304.149994,294.791443,4643889,183,186.149994,180.050003,183.399994,183.399994,9132609,71.400002,71.949997,69.849998,71.300003,70.180695,10171320
2018-07-23,506,519.5,498.299988,516.900024,503.731903,1.027225778,1,6878134,Fri,7,30,255.300003,259.299988,251.350006,258.25,258.25,559578,859,866,845.200012,858.75,850.90741,1334621,291.645996,296.645996,289.002991,295.545013,282.467987,57528,306,307.850006,300,306.649994,297.214539,3849111,185.399994,189,178.5,187.449997,187.449997,10389935,71.300003,73.150002,70.349998,72.599998,71.460281,8990664
2018-07-24,516,529.599976,516,527.400024,513.964417,1.020313406,1,8398369,Mon,7,30,259.299988,263.75,257.700012,259.200012,259.200012,688105,859,870.900024,851.5,861.650024,853.781006,2015425,295.015991,300.457001,294.113007,295.213989,282.151611,43582,307,319.950012,305.049988,318.25,308.457611,4677454,188.899994,197.600006,186.75,195.899994,195.899994,10314688,72.5,75,72.5,74.5,73.330452,9755198
2018-07-25,531,538,529,536,522.345276,1.016306363,1,6782638,Tue,7,30,259.5,261.75,256.100006,257.299988,257.299988,557669,868,871.599976,853,865.900024,857.992126,1453640,297.527008,298.562988,293.429993,296.447998,283.331024,33376,322,327.399994,310.600006,317.100006,307.342987,8497446,200,207.199997,197.449997,200.25,200.25,17124209,74.599998,76.300003,73.699997,74.699997,73.527313,9472097
2018-07-26,536.950012,539.950012,531.349976,534.849976,521.224548,0.9978544328,0,7481191,Wed,7,30,258.149994,262.950012,257.5,258.5,258.5,1161859,869.950012,869.950012,850.5,854.5,846.696228,1167616,296.799988,300.52301,295.765015,297.571014,284.404358,38953,316.799988,319.700012,309,312.299988,302.690674,6607347,201.5,202.300003,194.300003,195.25,195.25,7511230,75,75.300003,73.400002,73.699997,72.543007,9163772
2018-07-27,538,553.549988,536.299988,550.200012,536.183533,1.028699704,1,6462885,Thu,7,30,259.649994,269.100006,258.649994,267.700012,267.700012,1121941,859.950012,894.5,852.200012,884.099976,876.025879,3210162,298.253998,302.835999,297.372986,299.200989,285.962189,40533,314.100006,326.100006,314,323.25,313.303772,6865156,196.5,205,196.100006,203.699997,203.699997,12125446,74.25,76.050003,73.900002,75.400002,74.216324,10503151
2018-07-30,549.450012,558.5,547.349976,553,538.912231,1.005089037,1,4787707,Fri,7,31,269.350006,271.700012,266.25,267.299988,267.299988,589717,882.799988,903,880.799988,892.049988,883.90332,2418684,300.852997,303.519012,298.937012,301.867004,288.510254,33719,323.25,328.899994,320.850006,327.850006,317.762207,4368955,203.75,206.399994,200.300003,202.75,202.75,5838942,75.550003,77.449997,75.050003,77.199997,75.988068,11291859
2018-07-31,551.950012,564.900024,543.549988,563.049988,548.706177,1.018173577,1,6373966,Mon,7,31,268.600006,270.5,262.5,264.149994,264.149994,764757,893,914,886.400024,912.349976,904.017944,2165312,301.778992,305.743988,300.281006,303.36499,289.941956,42453,325.549988,332.850006,325,330.399994,320.233734,4863789,202.800003,206.649994,200.25,205.449997,205.449997,9106748,77.199997,77.800003,76.099998,77.5,76.283356,10691545
2018-08-01,562.849976,567.599976,551.299988,555.799988,541.640869,0.987123701,0,6067992,Tue,8,31,248,267.299988,248,264.950012,264.950012,3249106,915,920.5,905.299988,917.349976,908.97229,1818993,301.778992,304.862,300.743011,301.822998,288.468201,33971,330.950012,332.299988,324.600006,327.549988,317.471436,3557767,207.600006,211,200.100006,201.699997,201.699997,9789708,77.849998,78.449997,75.75,76.849998,75.643562,12845984
2018-08-02,552.700012,560.900024,540.599976,554.299988,540.179077,0.9973011874,0,9493099,Wed,8,31,264.5,266.100006,258.899994,260.950012,260.950012,1001648,915,933.599976,909.25,921.5,913.084351,2313020,302.218994,307.506012,298.056,303.760986,290.320435,75485,326,334.850006,321.850006,332.049988,321.832977,4410584,200.699997,205.899994,196.149994,201.399994,201.399994,10522290,76.5,80.800003,75.349998,79.949997,78.694893,19762943
2018-08-03,556.400024,560,550.650024,554.450012,540.325256,1.000270655,1,5570690,Mon,8,31,262.600006,263.799988,257.700012,258.75,258.75,743398,930,942,902.200012,919.200012,910.80542,9358217,300.059998,309.466003,300.059998,305.632996,292.109619,86834,332.899994,338.299988,332.5,337.299988,326.921417,4714939,202.5,206.850006,201.100006,203.050003,203.050003,5879126,81.050003,81.25,78.199997,79.050003,77.809029,21495260
2018-08-06,559,564.900024,551.25,553.25,539.155823,0.9978356714,0,5543881,Tue,8,32,260.950012,261.850006,253.149994,254.699997,254.699997,842806,928.700012,939.099976,896.75,901.650024,893.415649,3763151,305.303009,308.894012,303.540985,305.654999,292.130646,41223,338.5,341.5,335.799988,336.950012,326.582214,2536638,204.449997,209.350006,204.399994,207.149994,207.149994,5925649,79.949997,82,77.349998,78.099998,76.87394,27937451
2018-08-07,557.349976,576.700012,553.650024,573.150024,558.548889,1.035969316,1,9285854,Wed,8,32,255,255.949997,251,251.850006,251.850006,1220335,904.650024,931.900024,898.700012,927.25,918.78186,4450696,307.329987,307.329987,293.738007,295.14801,282.088562,106153,338,342.600006,335.5,340.5,330.02298,4702600,208.699997,215.649994,205.100006,214.600006,214.600006,11614582,78.449997,80.25,76.099998,79.699997,78.448814,25934551
2018-08-08,578.25,583.75,573.549988,577.5,562.788086,1.007589594,1,9008431,Thu,8,32,253.050003,258.399994,252.100006,255,255,879631,929.099976,936.5,921,935,926.46106,2163746,295.170013,301.25,294.289001,296.140015,283.036652,64610,342.350006,345,339.549988,342.75,332.203735,3791524,216,219,214.199997,217.100006,217.100006,7979773,79.900002,80.849998,78.699997,79.300003,78.055099,11484974
2018-08-09,580,587.700012,575.799988,585.950012,571.022827,1.014632055,1,5757687,Fri,8,32,257,260.5,255,257.5,257.5,586850,934.799988,934.799988,909.299988,915.299988,906.940979,2536080,296.140015,299.13501,295.501007,297.726013,284.55249,52094,343.200012,345.5,341.049988,342.950012,332.397614,3272046,218.699997,224.899994,214.149994,216.949997,216.949997,10555566,79.349998,81.25,79.199997,80.599998,79.334694,12651519
2018-08-10,585.950012,586,572.700012,576.700012,562.008484,0.9842136704,0,5725493,Mon,8,32,261.350006,261.350006,249.899994,250.25,250.25,953312,915,932,913,920.099976,911.697144,2105317,297.813995,298.695007,295.170013,296.579987,283.457153,46442,342.600006,344.5,337.399994,339.899994,329.441437,3088207,218.800003,222,202.5,203.550003,203.550003,15824017,80.75,81.550003,78.050003,78.25,77.021584,9936139
2018-08-13,574.950012,582.150024,566,568.799988,554.309692,0.9863013285,0,7856831,Tue,8,33,249.550003,249.550003,243.25,248.550003,248.550003,1566376,915,924,910.549988,913.650024,905.306091,1316517,296.492004,299.575989,293.40799,297.307007,284.152008,52257,336.950012,346.350006,335.950012,342.100006,331.57373,3893115,200.199997,205.199997,196.399994,199.850006,199.850006,8780954,77.699997,79.349998,76.400002,77,75.791206,9154120
2018-08-14,587,587,562.549988,578.950012,564.201172,1.017844628,1,24030560,Wed,8,33,248.699997,249.899994,247.5,248.699997,248.699997,477144,914.200012,927,914.049988,925.599976,917.146912,1404450,298.695007,299.575989,285.609985,296.579987,283.457153,352677,342.549988,351,338.200012,341.100006,330.604523,6297575,201.300003,203.149994,196.649994,199.5,199.5,6870229,77,78.400002,76.650002,77.400002,76.184929,7803305
2018-08-16,570,576.700012,563.25,567.549988,553.091553,0.9803091394,0,7907171,Thu,8,33,247.5,252.75,245,251.149994,251.149994,687994,924,929,917,919.450012,911.053101,1196749,299.200989,310.412994,297.416992,306.18399,292.63623,153198,336,337.100006,326.850006,328.149994,318.052979,6092650,194,196.600006,189.5,191.850006,191.850006,8238019,76.5,76.5,73.650002,74.449997,73.281235,11227765
2018-08-17,571.950012,585.200012,571.799988,580.150024,565.370605,1.022200751,1,8743214,Fri,8,33,253.600006,258.950012,253.399994,257.350006,257.350006,706164,924.900024,945,921.549988,941.549988,932.951233,2697290,309.466003,314.355988,306.052002,312.042999,298.235992,88618,329.899994,335.799988,329.899994,334,323.722961,3729105,194.449997,199.850006,194.149994,198.800003,198.800003,7766094,75.199997,76.599998,74.800003,75.849998,74.659256,7358973
2018-08-20,583,601.799988,582.900024,599.400024,584.130188,1.033181072,1,11662318,Mon,8,34,262,271.899994,259.450012,269.549988,269.549988,1787015,942,943.5,914.150024,921.700012,913.282532,2529831,313.013,315.282013,307.946014,309.687012,295.984253,90616,334.100006,342.25,334,341.549988,331.04068,2968742,200.649994,206.800003,197.300003,205.300003,205.300003,10829798,76.199997,77.949997,75.650002,77.75,76.529434,9973622
2018-08-21,602.25,602.450012,580.549988,582.150024,567.319641,0.9712212224,0,10873707,Tue,8,34,271.049988,274.600006,266.899994,269.049988,269.049988,1457193,924.650024,927.950012,905.799988,916.299988,907.931824,2531200,312.35199,313.101013,309.026001,311.427002,297.647247,68024,343.200012,344.299988,338.049988,341.899994,331.379883,2781769,206.25,207.850006,202.550003,205.75,205.75,7391569,77.949997,78.75,76.949997,77.400002,76.184929,8109774
2018-08-23,584.900024,584.900024,570.150024,571.650024,557.087097,0.9819634122,0,6676830,Wed,8,34,269.700012,269.700012,256.399994,257.399994,257.399994,1408104,925,926.400024,907.099976,911.900024,903.572083,1571386,312.791992,314.730988,309.268005,311.954987,298.151855,62894,342.899994,343.299988,336.75,339.600006,329.150665,3317106,205.100006,206.800003,198.75,200.25,200.25,5689097,77.550003,77.650002,75.150002,75.650002,74.462402,7041369
2018-08-24,570.349976,579.349976,568.25,575.599976,560.936462,1.006909738,1,6060269,Thu,8,34,256.350006,258.600006,255.050003,255.600006,255.600006,713958,912.400024,915.900024,882.5,885.349976,877.264465,3218302,313.606995,322.395996,313.122986,321.251007,307.03656,284867,336.049988,356.5,336.049988,354.799988,343.882965,8301916,198.25,203.149994,196.550003,202.350006,202.350006,7236361,75.699997,76.25,74.5,75.400002,74.216324,15634801
2018-08-27,581.900024,587,579,581.200012,566.393799,1.009729041,1,5391946,Fri,8,35,257.899994,259.5,256.649994,258.899994,258.899994,630305,894,900,887.099976,890.900024,882.763855,1789147,322.924988,330.084015,320.612,329.049011,314.489532,234937,359,364.649994,352.649994,355.600006,344.658386,7420600,204.949997,210,204.100006,207.199997,207.199997,6552984,76.400002,78,76.400002,77.449997,76.234138,11945580
2018-08-28,582.5,593.900024,578.099976,590.349976,575.310669,1.015743227,1,9021297,Mon,8,35,261,263.200012,259.299988,260.299988,260.299988,699602,895,897.75,871.549988,888.299988,880.1875,3563757,330.415009,333.476013,326.604004,329.378998,314.804901,142782,357.850006,369,353.100006,366.200012,354.93222,6122883,209.050003,209.699997,204.300003,208.850006,208.850006,6528852,77.800003,78.400002,77,77.900002,76.677078,10285820
2018-08-29,590.299988,601.849976,585.549988,594.200012,579.062622,1.006521616,1,9885532,Tue,8,35,260.5,263.700012,260.5,261.600006,261.600006,407775,888,895.599976,876.5,882.799988,874.737793,1863018,331.670013,335.855011,330.855011,334.005005,319.226227,129919,371.399994,408.700012,370,399,386.722961,44445933,207.899994,222,207,217.550003,217.550003,16726751,77.900002,81.199997,77.650002,80.099998,78.842537,19359991
2018-08-30,592.299988,610,591.049988,608.349976,592.852112,1.02381347,1,10283657,Wed,8,35,261.850006,263,259.100006,259.649994,259.649994,370471,884.450012,891,876,878.349976,870.328369,1758855,331.29599,337.574005,326.450012,334.84201,320.026215,133008,398,408.799988,393.149994,397.899994,385.656799,27089981,218,227.75,215.5,222.75,222.75,15699877,80,81.900002,79.800003,81.099998,79.826843,16385082
